"areaCode","age","population"
"E07000082","05_09",6994
"E07000082","10_14",7353
"E07000082","15_19",6409
"E07000082","20_24",5178
"E07000082","25_29",5900
"E07000082","30_34",6225
"E07000082","35_39",6621
"E07000082","40_44",7100
"E07000082","45_49",8866
"E07000082","50_54",9417
"E07000082","55_59",9347
"E07000082","60+",35751
"E07000082","60_64",8264
"E07000082","65_69",7402
"E07000082","70_74",7611
"E07000082","75_79",5363
"E07000082","80_84",3719
"E07000082","85_89",2350
"E07000082","90+",1042
"E07000083","00_04",5495
"E07000083","00_59",69258
"E07000083","05_09",6005
"E07000083","10_14",5584
"E07000083","15_19",4648
"E07000083","20_24",4090
"E07000083","25_29",5260
"E07000083","30_34",6056
"E07000083","35_39",6045
"E07000083","40_44",5774
"E07000083","45_49",6338
"E07000083","50_54",7037
"E07000083","55_59",6926
"E07000083","60+",27366
"E07000083","60_64",6030
"E07000083","65_69",5592
"E07000083","70_74",5718
"E07000083","75_79",4232
"E07000083","80_84",3028
"E07000083","85_89",1726
"E07000083","90+",1040
"E07000084","00_04",10583
"E07000084","00_59",136235
"E07000084","05_09",11963
"E07000084","10_14",11148
"E07000084","15_19",8952
"E07000084","20_24",8766
"E07000084","25_29",9765
"E07000084","30_34",11806
"E07000084","35_39",12450
"E07000084","40_44",12003
"E07000084","45_49",12804
"E07000084","50_54",13331
"E07000084","55_59",12664
"E07000084","60+",41525
"E07000084","60_64",10205
"E07000084","65_69",8392
"E07000084","70_74",8787
"E07000084","75_79",6122
"E07000084","80_84",4236
"E07000084","85_89",2442
"E07000084","90+",1341
"E07000085","00_04",5982
"E07000085","00_59",86096
"E07000085","05_09",7167
"E07000085","10_14",7619
"E07000085","15_19",6929
"E07000085","20_24",5373
"E07000085","25_29",5730
"E07000085","30_34",5927
"E07000085","35_39",6223
"E07000085","40_44",7146
"E07000085","45_49",8696
"E07000085","50_54",9572
"E07000085","55_59",9732
"E07000085","60+",37742
"E07000085","60_64",8442
"E07000085","65_69",7118
"E07000085","70_74",7990
"E07000085","75_79",5728
"E07000085","80_84",4154
"E07000085","85_89",2643
"E07000085","90+",1667
"E07000086","00_04",7488
"E07000086","00_59",100695
"E07000086","05_09",8487
"E07000086","10_14",8611
"E07000086","15_19",7050
"E07000086","20_24",6332
"E07000086","25_29",7940
"E07000086","30_34",9116
"E07000086","35_39",8966
"E07000086","40_44",8804
"E07000086","45_49",9119
"E07000086","50_54",9455
"E07000086","55_59",9327
"E07000086","60+",34825
"E07000086","60_64",8061
"E07000086","65_69",6987
"E07000086","70_74",7141
"E07000086","75_79",5064
"E07000086","80_84",3808
"E07000086","85_89",2280
"E07000086","90+",1484
"E07000087","00_04",5257
"E07000087","00_59",80779
"E07000087","05_09",6388
"E07000087","10_14",6481
"E07000087","15_19",5987
"E07000087","20_24",5423
"E07000087","25_29",5978
"E07000087","30_34",6659
"E07000087","35_39",6572
"E07000087","40_44",6587
"E07000087","45_49",7895
"E07000087","50_54",8683
"E07000087","55_59",8869
"E07000087","60+",35559
"E07000087","60_64",7732
"E07000087","65_69",6585
"E07000087","70_74",7454
"E07000087","75_79",5562
"E07000087","80_84",4051
"E07000087","85_89",2653
"E07000087","90+",1522
"E07000088","00_04",4448
"E07000088","00_59",61822
"E07000088","05_09",4864
"E07000088","10_14",5238
"E07000088","15_19",4661
"E07000088","20_24",4763
"E07000088","25_29",5060
"E07000088","30_34",5335
"E07000088","35_39",5250
"E07000088","40_44",4770
"E07000088","45_49",5429
"E07000088","50_54",5878
"E07000088","55_59",6126
"E07000088","60+",22857
"E07000088","60_64",5402
"E07000088","65_69",4530
"E07000088","70_74",4897
"E07000088","75_79",3261
"E07000088","80_84",2357
"E07000088","85_89",1573
"E07000088","90+",837
"E07000089","00_04",5239
"E07000089","00_59",72587
"E07000089","05_09",6353
"E07000089","10_14",6519
"E07000089","15_19",5426
"E07000089","20_24",3938
"E07000089","25_29",4498
"E07000089","30_34",5572
"E07000089","35_39",6010
"E07000089","40_44",6824
"E07000089","45_49",7736
"E07000089","50_54",7324
"E07000089","55_59",7148
"E07000089","60+",25021
"E07000089","60_64",5477
"E07000089","65_69",4665
"E07000089","70_74",5316
"E07000089","75_79",3996
"E07000089","80_84",2908
"E07000089","85_89",1600
"E07000089","90+",1059
"E07000090","00_04",6400
"E07000090","00_59",87825
"E07000090","05_09",7140
"E07000090","10_14",7328
"E07000090","15_19",6616
"E07000090","20_24",6702
"E07000090","25_29",7238
"E07000090","30_34",7254
"E07000090","35_39",6906
"E07000090","40_44",6299
"E07000090","45_49",7552
"E07000090","50_54",8995
"E07000090","55_59",9395
"E07000090","60+",38514
"E07000090","60_64",8535
"E07000090","65_69",7389
"E07000090","70_74",7966
"E07000090","75_79",5801
"E07000090","80_84",4368
"E07000090","85_89",2806
"E07000090","90+",1649
"E07000091","00_04",7471
"E07000091","00_59",113701
"E07000091","05_09",9221
"E07000091","10_14",9663
"E07000091","15_19",8599
"E07000091","20_24",7423
"E07000091","25_29",8018
"E07000091","30_34",8250
"E07000091","35_39",8343
"E07000091","40_44",9002
"E07000091","45_49",11001
"E07000091","50_54",12681
"E07000091","55_59",14029
"E07000091","60+",65948
"E07000091","60_64",12778
"E07000091","65_69",12475
"E07000091","70_74",13956
"E07000091","75_79",10433
"E07000091","80_84",7654
"E07000091","85_89",5145
"E07000091","90+",3507
"E07000092","00_04",6237
"E07000092","00_59",75300
"E07000092","05_09",6182
"E07000092","10_14",5550
"E07000092","15_19",4755
"E07000092","20_24",4926
"E07000092","25_29",6270
"E07000092","30_34",7413
"E07000092","35_39",7115
"E07000092","40_44",6636
"E07000092","45_49",6854
"E07000092","50_54",6893
"E07000092","55_59",6469
"E07000092","60+",19087
"E07000092","60_64",4863
"E07000092","65_69",3895
"E07000092","70_74",3826
"E07000092","75_79",2762
"E07000092","80_84",1944
"E07000092","85_89",1080
"E07000092","90+",717
"E07000093","00_04",7047
"E07000093","00_59",91385
"E07000093","05_09",7919
"E07000093","10_14",7580
"E07000093","15_19",6383
"E07000093","20_24",5263
"E07000093","25_29",6499
"E07000093","30_34",7423
"E07000093","35_39",7553
"E07000093","40_44",7726
"E07000093","45_49",8961
"E07000093","50_54",9577
"E07000093","55_59",9454
"E07000093","60+",35778
"E07000093","60_64",7900
"E07000093","65_69",6956
"E07000093","70_74",7651
"E07000093","75_79",5578
"E07000093","80_84",3852
"E07000093","85_89",2442
"E07000093","90+",1399
"E07000094","00_04",6041
"E07000094","00_59",91315
"E07000094","05_09",7574
"E07000094","10_14",8087
"E07000094","15_19",8636
"E07000094","20_24",8264
"E07000094","25_29",5913
"E07000094","30_34",6117
"E07000094","35_39",6670
"E07000094","40_44",7542
"E07000094","45_49",8702
"E07000094","50_54",8830
"E07000094","55_59",8939
"E07000094","60+",34610
"E07000094","60_64",7511
"E07000094","65_69",6621
"E07000094","70_74",7144
"E07000094","75_79",5238
"E07000094","80_84",3871
"E07000094","85_89",2541
"E07000094","90+",1684
"E07000095","00_04",6195
"E07000095","00_59",74836
"E07000095","05_09",6490
"E07000095","10_14",6243
"E07000095","15_19",5267
"E07000095","20_24",5121
"E07000095","25_29",5843
"E07000095","30_34",6489
"E07000095","35_39",6669
"E07000095","40_44",6365
"E07000095","45_49",6395
"E07000095","50_54",7179
"E07000095","55_59",6580
"E07000095","60+",22756
"E07000095","60_64",5393
"E07000095","65_69",4232
"E07000095","70_74",4525
"E07000095","75_79",3424
"E07000095","80_84",2679
"E07000095","85_89",1640
"E07000095","90+",863
"E07000096","00_04",9863
"E07000096","00_59",119214
"E07000096","05_09",10292
"E07000096","10_14",10172
"E07000096","15_19",8182
"E07000096","20_24",6900
"E07000096","25_29",8676
"E07000096","30_34",10471
"E07000096","35_39",11232
"E07000096","40_44",10971
"E07000096","45_49",10936
"E07000096","50_54",10798
"E07000096","55_59",10721
"E07000096","60+",36243
"E07000096","60_64",9093
"E07000096","65_69",7375
"E07000096","70_74",7013
"E07000096","75_79",4979
"E07000096","80_84",3706
"E07000096","85_89",2522
"E07000096","90+",1555
"E07000098","00_04",6632
"E07000098","00_59",80439
"E07000098","05_09",7322
"E07000098","10_14",7311
"E07000098","15_19",5901
"E07000098","20_24",5098
"E07000098","25_29",5939
"E07000098","30_34",6191
"E07000098","35_39",7029
"E07000098","40_44",7142
"E07000098","45_49",7189
"E07000098","50_54",7414
"E07000098","55_59",7271
"E07000098","60+",25032
"E07000098","60_64",5680
"E07000098","65_69",4836
"E07000098","70_74",5076
"E07000098","75_79",3613
"E07000098","80_84",2803
"E07000098","85_89",1866
"E07000098","90+",1158
"E07000099","00_04",7711
"E07000099","00_59",100080
"E07000099","05_09",8543
"E07000099","10_14",8373
"E07000099","15_19",6750
"E07000099","20_24",5672
"E07000099","25_29",7276
"E07000099","30_34",8270
"E07000099","35_39",9234
"E07000099","40_44",9511
"E07000099","45_49",9813
"E07000099","50_54",9657
"E07000099","55_59",9270
"E07000099","60+",33383
"E07000099","60_64",7527
"E07000099","65_69",6452
"E07000099","70_74",6754
"E07000099","75_79",4939
"E07000099","80_84",3728
"E07000099","85_89",2568
"E07000099","90+",1415
"E07000102","00_04",5264
"E07000102","00_59",71570
"E07000102","05_09",6237
"E07000102","10_14",6459
"E07000102","15_19",5246
"E07000102","20_24",4375
"E07000102","25_29",5022
"E07000102","30_34",5290
"E07000102","35_39",6326
"E07000102","40_44",6786
"E07000102","45_49",6935
"E07000102","50_54",6931
"E07000102","55_59",6699
"E07000102","60+",22396
"E07000102","60_64",5174
"E07000102","65_69",4507
"E07000102","70_74",4403
"E07000102","75_79",3240
"E07000102","80_84",2437
"E07000102","85_89",1654
"E07000102","90+",981
"E07000103","00_04",6830
"E07000103","00_59",79337
"E07000103","05_09",7018
"E07000103","10_14",6595
"E07000103","15_19",5272
"E07000103","20_24",4862
"E07000103","25_29",6265
"E07000103","30_34",7690
"E07000103","35_39",8424
"E07000103","40_44",7686
"E07000103","45_49",6870
"E07000103","50_54",6370
"E07000103","55_59",5455
"E07000103","60+",17286
"E07000103","60_64",4428
"E07000103","65_69",3512
"E07000103","70_74",3199
"E07000103","75_79",2373
"E07000103","80_84",1861
"E07000103","85_89",1206
"E07000103","90+",707
"E07000105","00_04",7790
"E07000105","00_59",97869
"E07000105","05_09",8841
"E07000105","10_14",8701
"E07000105","15_19",7413
"E07000105","20_24",6115
"E07000105","25_29",7397
"E07000105","30_34",7759
"E07000105","35_39",7866
"E07000105","40_44",7970
"E07000105","45_49",8802
"E07000105","50_54",9972
"E07000105","55_59",9243
"E07000105","60+",33149
"E07000105","60_64",7376
"E07000105","65_69",6613
"E07000105","70_74",7307
"E07000105","75_79",5182
"E07000105","80_84",3428
"E07000105","85_89",2072
"E07000105","90+",1171
"E07000106","00_04",7155
"E07000106","00_59",122962
"E07000106","05_09",8542
"E07000106","10_14",8930
"E07000106","15_19",11725
"E07000106","20_24",19296
"E07000106","25_29",13460
"E07000106","30_34",9103
"E07000106","35_39",8240
"E07000106","40_44",7714
"E07000106","45_49",8632
"E07000106","50_54",10058
"E07000106","55_59",10107
"E07000106","60+",43800
"E07000106","60_64",9175
"E07000106","65_69",8636
"E07000106","70_74",9543
"E07000106","75_79",6652
"E07000106","80_84",4786
"E07000106","85_89",2939
"E07000106","90+",2069
"E07000107","00_04",8432
"E07000107","00_59",92737
"E07000107","05_09",8357
"E07000107","10_14",7900
"E07000107","15_19",5938
"E07000107","20_24",5496
"E07000107","25_29",6965
"E07000107","30_34",9504
"E07000107","35_39",9540
"E07000107","40_44",8368
"E07000107","45_49",7713
"E07000107","50_54",7761
"E07000107","55_59",6763
"E07000107","60+",21314
"E07000107","60_64",5449
"E07000107","65_69",4204
"E07000107","70_74",4200
"E07000107","75_79",2956
"E07000107","80_84",2218
"E07000107","85_89",1469
"E07000107","90+",818
"E07000108","00_04",5834
"E07000108","00_59",82007
"E07000108","05_09",6682
"E07000108","10_14",6946
"E07000108","15_19",5926
"E07000108","20_24",5622
"E07000108","25_29",6602
"E07000108","30_34",6560
"E07000108","35_39",6572
"E07000108","40_44",6282
"E07000108","45_49",7322
"E07000108","50_54",8609
"E07000108","55_59",9050
"E07000108","60+",36507
"E07000108","60_64",8306
"E07000108","65_69",7547
"E07000108","70_74",8006
"E07000108","75_79",5430
"E07000108","80_84",3671
"E07000108","85_89",2169
"E07000108","90+",1378
"E07000109","00_04",6926
"E07000109","00_59",82421
"E07000109","05_09",7454
"E07000109","10_14",7253
"E07000109","15_19",6183
"E07000109","20_24",5258
"E07000109","25_29",6298
"E07000109","30_34",7132
"E07000109","35_39",7165
"E07000109","40_44",6707
"E07000109","45_49",7236
"E07000109","50_54",7673
"E07000109","55_59",7136
"E07000109","60+",24469
"E07000109","60_64",5866
"E07000109","65_69",4906
"E07000109","70_74",4854
"E07000109","75_79",3556
"E07000109","80_84",2716
"E07000109","85_89",1711
"E07000109","90+",860
"E07000110","00_04",10473
"E07000110","00_59",129974
"E07000110","05_09",11417
"E07000110","10_14",10838
"E07000110","15_19",9094
"E07000110","20_24",8498
"E07000110","25_29",10224
"E07000110","30_34",11150
"E07000110","35_39",11500
"E07000110","40_44",10627
"E07000110","45_49",11611
"E07000110","50_54",12672
"E07000110","55_59",11870
"E07000110","60+",43158
"E07000110","60_64",9763
"E07000110","65_69",8442
"E07000110","70_74",9320
"E07000110","75_79",6403
"E07000110","80_84",4733
"E07000110","85_89",2931
"E07000110","90+",1566
"E07000111","00_04",6811
"E07000111","00_59",87896
"E07000111","05_09",8096
"E07000111","10_14",8164
"E07000111","15_19",6432
"E07000111","20_24",5076
"E07000111","25_29",5765
"E07000111","30_34",6374
"E07000111","35_39",7134
"E07000111","40_44",7977
"E07000111","45_49",8508
"E07000111","50_54",8976
"E07000111","55_59",8583
"E07000111","60+",33491
"E07000111","60_64",7215
"E07000111","65_69",6570
"E07000111","70_74",7115
"E07000111","75_79",5053
"E07000111","80_84",3688
"E07000111","85_89",2409
"E07000111","90+",1441
"E07000112","00_04",5306
"E07000112","00_59",77409
"E07000112","05_09",6237
"E07000112","10_14",6397
"E07000112","15_19",5342
"E07000112","20_24",5277
"E07000112","25_29",5861
"E07000112","30_34",6357
"E07000112","35_39",6275
"E07000112","40_44",6134
"E07000112","45_49",7200
"E07000112","50_54",8498
"E07000112","55_59",8525
"E07000112","60+",35911
"E07000112","60_64",7613
"E07000112","65_69",7151
"E07000112","70_74",8159
"E07000112","75_79",5388
"E07000112","80_84",3748
"E07000112","85_89",2245
"E07000112","90+",1607
"E07000113","00_04",9162
"E07000113","00_59",112919
"E07000113","05_09",10004
"E07000113","10_14",9980
"E07000113","15_19",8287
"E07000113","20_24",8163
"E07000113","25_29",8945
"E07000113","30_34",9319
"E07000113","35_39",9427
"E07000113","40_44",8849
"E07000113","45_49",9375
"E07000113","50_54",10731
"E07000113","55_59",10677
"E07000113","60+",38096
"E07000113","60_64",8986
"E07000113","65_69",7774
"E07000113","70_74",8423
"E07000113","75_79",5802
"E07000113","80_84",3844
"E07000113","85_89",2108
"E07000113","90+",1159
"E07000114","00_04",7648
"E07000114","00_59",98358
"E07000114","05_09",8688
"E07000114","10_14",8763
"E07000114","15_19",7407
"E07000114","20_24",6923
"E07000114","25_29",7605
"E07000114","30_34",7649
"E07000114","35_39",7955
"E07000114","40_44",7581
"E07000114","45_49",8585
"E07000114","50_54",9623
"E07000114","55_59",9931
"E07000114","60+",43100
"E07000114","60_64",9068
"E07000114","65_69",8960
"E07000114","70_74",9527
"E07000114","75_79",6669
"E07000114","80_84",4538
"E07000114","85_89",2742
"E07000114","90+",1596
"E07000115","00_04",7735
"E07000115","00_59",99766
"E07000115","05_09",8600
"E07000115","10_14",9037
"E07000115","15_19",7791
"E07000115","20_24",6155
"E07000115","25_29",6989
"E07000115","30_34",7569
"E07000115","35_39",8149
"E07000115","40_44",8660
"E07000115","45_49",9703
"E07000115","50_54",9957
"E07000115","55_59",9421
"E07000115","60+",32805
"E07000115","60_64",7618
"E07000115","65_69",6307
"E07000115","70_74",6879
"E07000115","75_79",5080
"E07000115","80_84",3623
"E07000115","85_89",2130
"E07000115","90+",1168
"E07000116","00_04",6265
"E07000116","00_59",88693
"E07000116","05_09",7523
"E07000116","10_14",8516
"E07000116","15_19",7054
"E07000116","20_24",4641
"E07000116","25_29",5455
"E07000116","30_34",6536
"E07000116","35_39",7779
"E07000116","40_44",8055
"E07000116","45_49",9129
"E07000116","50_54",9327
"E07000116","55_59",8413
"E07000116","60+",30246
"E07000116","60_64",6836
"E07000116","65_69",5689
"E07000116","70_74",6186
"E07000116","75_79",4513
"E07000116","80_84",3192
"E07000116","85_89",2209
"E07000116","90+",1621
"E07000117","00_04",5850
"E07000117","00_59",67257
"E07000117","05_09",5992
"E07000117","10_14",5895
"E07000117","15_19",4918
"E07000117","20_24",4731
"E07000117","25_29",5817
"E07000117","30_34",5957
"E07000117","35_39",5582
"E07000117","40_44",5218
"E07000117","45_49",5307
"E07000117","50_54",6050
"E07000117","55_59",5940
"E07000117","60+",22087
"E07000117","60_64",5289
"E07000117","65_69",4568
"E07000117","70_74",4850
"E07000117","75_79",3224
"E07000117","80_84",2112
"E07000117","85_89",1207
"E07000117","90+",837
"E07000118","00_04",6161
"E07000118","00_59",87877
"E07000118","05_09",7218
"E07000118","10_14",7128
"E07000118","15_19",6023
"E07000118","20_24",5518
"E07000118","25_29",6751
"E07000118","30_34",7762
"E07000118","35_39",7738
"E07000118","40_44",7390
"E07000118","45_49",8612
"E07000118","50_54",8878
"E07000118","55_59",8698
"E07000118","60+",30993
"E07000118","60_64",7130
"E07000118","65_69",6527
"E07000118","70_74",6966
"E07000118","75_79",4795
"E07000118","80_84",3075
"E07000118","85_89",1668
"E07000118","90+",832
"E07000119","00_04",3286
"E07000119","00_59",52495
"E07000119","05_09",4046
"E07000119","10_14",4404
"E07000119","15_19",3800
"E07000119","20_24",3162
"E07000119","25_29",3671
"E07000119","30_34",3861
"E07000119","35_39",4214
"E07000119","40_44",4145
"E07000119","45_49",5025
"E07000119","50_54",6187
"E07000119","55_59",6694
"E07000119","60+",28716
"E07000119","60_64",6094
"E07000119","65_69",5478
"E07000119","70_74",6160
"E07000119","75_79",4542
"E07000119","80_84",3235
"E07000119","85_89",2044
"E07000119","90+",1163
"E07000120","00_04",5119
"E07000120","00_59",61498
"E07000120","05_09",5477
"E07000120","10_14",5253
"E07000120","15_19",4616
"E07000120","20_24",4621
"E07000120","25_29",5143
"E07000120","30_34",5285
"E07000120","35_39",5121
"E07000120","40_44",4569
"E07000120","45_49",5148
"E07000120","50_54",5780
"E07000120","55_59",5366
"E07000120","60+",19635
"E07000120","60_64",4631
"E07000120","65_69",3946
"E07000120","70_74",4274
"E07000120","75_79",3048
"E07000120","80_84",2026
"E07000120","85_89",1144
"E07000120","90+",566
"E07000121","00_04",7212
"E07000121","00_59",109982
"E07000121","05_09",8339
"E07000121","10_14",7861
"E07000121","15_19",9746
"E07000121","20_24",15346
"E07000121","25_29",11217
"E07000121","30_34",8089
"E07000121","35_39",7643
"E07000121","40_44",7334
"E07000121","45_49",8003
"E07000121","50_54",9479
"E07000121","55_59",9713
"E07000121","60+",38137
"E07000121","60_64",8702
"E07000121","65_69",7696
"E07000121","70_74",7982
"E07000121","75_79",5703
"E07000121","80_84",4152
"E07000121","85_89",2436
"E07000121","90+",1466
"E07000122","00_04",6031
"E07000122","00_59",69280
"E07000122","05_09",6341
"E07000122","10_14",6029
"E07000122","15_19",5074
"E07000122","20_24",4567
"E07000122","25_29",5512
"E07000122","30_34",6295
"E07000122","35_39",6365
"E07000122","40_44",5440
"E07000122","45_49",5697
"E07000122","50_54",6014
"E07000122","55_59",5915
"E07000122","60+",22865
"E07000122","60_64",5473
"E07000122","65_69",4896
"E07000122","70_74",4910
"E07000122","75_79",3316
"E07000122","80_84",2163
"E07000122","85_89",1344
"E07000122","90+",763
"E07000123","00_04",9175
"E07000123","00_59",115554
"E07000123","05_09",9551
"E07000123","10_14",9246
"E07000123","15_19",8793
"E07000123","20_24",13068
"E07000123","25_29",11611
"E07000123","30_34",10010
"E07000123","35_39",9091
"E07000123","40_44",8396
"E07000123","45_49",8537
"E07000123","50_54",9103
"E07000123","55_59",8973
"E07000123","60+",28593
"E07000123","60_64",7323
"E07000123","65_69",6042
"E07000123","70_74",5533
"E07000123","75_79",3920
"E07000123","80_84",3028
"E07000123","85_89",1870
"E07000123","90+",877
"E07000124","00_04",2601
"E07000124","00_59",42884
"E07000124","05_09",3223
"E07000124","10_14",3864
"E07000124","15_19",3479
"E07000124","20_24",2906
"E07000124","25_29",2938
"E07000124","30_34",3088
"E07000124","35_39",3023
"E07000124","40_44",3324
"E07000124","45_49",4248
"E07000124","50_54",4993
"E07000124","55_59",5197
"E07000124","60+",19142
"E07000124","60_64",4430
"E07000124","65_69",3754
"E07000124","70_74",4101
"E07000124","75_79",2881
"E07000124","80_84",1994
"E07000124","85_89",1212
"E07000124","90+",770
"E07000125","00_04",3874
"E07000125","00_59",53567
"E07000125","05_09",4549
"E07000125","10_14",4716
"E07000125","15_19",3825
"E07000125","20_24",3384
"E07000125","25_29",4116
"E07000125","30_34",4526
"E07000125","35_39",4451
"E07000125","40_44",4435
"E07000125","45_49",4963
"E07000125","50_54",5592
"E07000125","55_59",5136
"E07000125","60+",17865
"E07000125","60_64",4316
"E07000125","65_69",3951
"E07000125","70_74",3967
"E07000125","75_79",2471
"E07000125","80_84",1600
"E07000125","85_89",986
"E07000125","90+",574
"E07000126","00_04",5602
"E07000126","00_59",80138
"E07000126","05_09",6538
"E07000126","10_14",6697
"E07000126","15_19",5757
"E07000126","20_24",5405
"E07000126","25_29",6333
"E07000126","30_34",6802
"E07000126","35_39",6602
"E07000126","40_44",6274
"E07000126","45_49",7676
"E07000126","50_54",8180
"E07000126","55_59",8272
"E07000126","60+",30948
"E07000126","60_64",6983
"E07000126","65_69",6258
"E07000126","70_74",6765
"E07000126","75_79",4694
"E07000126","80_84",3337
"E07000126","85_89",1846
"E07000126","90+",1065
"E07000127","00_04",5438
"E07000127","00_59",81602
"E07000127","05_09",6480
"E07000127","10_14",6583
"E07000127","15_19",7337
"E07000127","20_24",8430
"E07000127","25_29",6636
"E07000127","30_34",5892
"E07000127","35_39",5442
"E07000127","40_44",5519
"E07000127","45_49",7186
"E07000127","50_54",8206
"E07000127","55_59",8453
"E07000127","60+",32894
"E07000127","60_64",7398
"E07000127","65_69",6541
"E07000127","70_74",6953
"E07000127","75_79",5175
"E07000127","80_84",3628
"E07000127","85_89",2024
"E07000127","90+",1175
"E07000128","00_04",4824
"E07000128","00_59",73407
"E07000128","05_09",5647
"E07000128","10_14",6123
"E07000128","15_19",5549
"E07000128","20_24",4862
"E07000128","25_29",5866
"E07000128","30_34",5661
"E07000128","35_39",5728
"E07000128","40_44",5491
"E07000128","45_49",6672
"E07000128","50_54",8223
"E07000128","55_59",8761
"E07000128","60+",39660
"E07000128","60_64",8129
"E07000128","65_69",7875
"E07000128","70_74",8551
"E07000128","75_79",6341
"E07000128","80_84",4601
"E07000128","85_89",2644
"E07000128","90+",1519
"E07000129","00_04",5642
"E07000129","00_59",75077
"E07000129","05_09",6273
"E07000129","10_14",6321
"E07000129","15_19",5293
"E07000129","20_24",4768
"E07000129","25_29",5690
"E07000129","30_34",6776
"E07000129","35_39",6712
"E07000129","40_44",6166
"E07000129","45_49",6779
"E07000129","50_54",7382
"E07000129","55_59",7275
"E07000129","60+",26873
"E07000129","60_64",6076
"E07000129","65_69",5317
"E07000129","70_74",5717
"E07000129","75_79",4130
"E07000129","80_84",2930
"E07000129","85_89",1761
"E07000129","90+",942
"E07000130","00_04",9554
"E07000130","00_59",144013
"E07000130","05_09",10444
"E07000130","10_14",10039
"E07000130","15_19",12682
"E07000130","20_24",18088
"E07000130","25_29",14517
"E07000130","30_34",11143
"E07000130","35_39",11652
"E07000130","40_44",10287
"E07000130","45_49",11375
"E07000130","50_54",12279
"E07000130","55_59",11953
"E07000130","60+",44403
"E07000130","60_64",10221
"E07000130","65_69",9335
"E07000130","70_74",9154
"E07000130","75_79",6676
"E07000130","80_84",4568
"E07000130","85_89",2830
"E07000130","90+",1619
"E07000131","00_04",4619
"E07000131","00_59",68388
"E07000131","05_09",5498
"E07000131","10_14",6116
"E07000131","15_19",5196
"E07000131","20_24",3918
"E07000131","25_29",4804
"E07000131","30_34",4998
"E07000131","35_39",5229
"E07000131","40_44",5771
"E07000131","45_49",7007
"E07000131","50_54",7772
"E07000131","55_59",7460
"E07000131","60+",27149
"E07000131","60_64",6151
"E07000131","65_69",5443
"E07000131","70_74",5854
"E07000131","75_79",4123
"E07000131","80_84",2900
"E07000131","85_89",1708
"E07000131","90+",970
"E07000132","00_04",5815
"E07000132","00_59",81323
"E07000132","05_09",6673
"E07000132","10_14",6533
"E07000132","15_19",5703
"E07000132","20_24",5069
"E07000132","25_29",6539
"E07000132","30_34",6779
"E07000132","35_39",6815
"E07000132","40_44",6741
"E07000132","45_49",7723
"E07000132","50_54",8634
"E07000132","55_59",8299
"E07000132","60+",32343
"E07000132","60_64",7177
"E07000132","65_69",6702
"E07000132","70_74",7117
"E07000132","75_79",5022
"E07000132","80_84",3333
"E07000132","85_89",1871
"E07000132","90+",1121
"E07000133","00_04",2438
"E07000133","00_59",35806
"E07000133","05_09",2925
"E07000133","10_14",2991
"E07000133","15_19",2608
"E07000133","20_24",2254
"E07000133","25_29",2562
"E07000133","30_34",2570
"E07000133","35_39",2712
"E07000133","40_44",2774
"E07000133","45_49",3374
"E07000133","50_54",4310
"E07000133","55_59",4288
"E07000133","60+",15588
"E07000133","60_64",3539
"E07000133","65_69",3358
"E07000133","70_74",3329
"E07000133","75_79",2324
"E07000133","80_84",1554
"E07000133","85_89",949
"E07000133","90+",535
"E07000134","00_04",5565
"E07000134","00_59",77328
"E07000134","05_09",6081
"E07000134","10_14",6165
"E07000134","15_19",5468
"E07000134","20_24",5407
"E07000134","25_29",6066
"E07000134","30_34",6416
"E07000134","35_39",6457
"E07000134","40_44",6177
"E07000134","45_49",7663
"E07000134","50_54",8196
"E07000134","55_59",7667
"E07000134","60+",27481
"E07000134","60_64",6372
"E07000134","65_69",5791
"E07000134","70_74",6114
"E07000134","75_79",4200
"E07000134","80_84",2634
"E07000134","85_89",1461
"E07000134","90+",909
"E07000135","00_04",2880
"E07000135","00_59",41593
"E07000135","05_09",3508
"E07000135","10_14",3487
"E07000135","15_19",4172
"E07000135","20_24",3454
"E07000135","25_29",3187
"E07000135","30_34",2886
"E07000135","35_39",3481
"E07000135","40_44",3203
"E07000135","45_49",3539
"E07000135","50_54",3835
"E07000135","55_59",3961
"E07000135","60+",15720
"E07000135","60_64",3346
"E07000135","65_69",2959
"E07000135","70_74",2997
"E07000135","75_79",2370
"E07000135","80_84",1892
"E07000135","85_89",1295
"E07000135","90+",861
"E07000136","00_04",4089
"E07000136","00_59",51699
"E07000136","05_09",4779
"E07000136","10_14",4047
"E07000136","15_19",3332
"E07000136","20_24",3637
"E07000136","25_29",4423
"E07000136","30_34",4838
"E07000136","35_39",4741
"E07000136","40_44",4065
"E07000136","45_49",4320
"E07000136","50_54",4640
"E07000136","55_59",4788
"E07000136","60+",19138
"E07000136","60_64",4291
"E07000136","65_69",4006
"E07000136","70_74",4033
"E07000136","75_79",2896
"E07000136","80_84",1985
"E07000136","85_89",1216
"E07000136","90+",711
"E07000137","00_04",6010
"E07000137","00_59",87263
"E07000137","05_09",6996
"E07000137","10_14",7273
"E07000137","15_19",6209
"E07000137","20_24",5700
"E07000137","25_29",6222
"E07000137","30_34",6627
"E07000137","35_39",6256
"E07000137","40_44",6146
"E07000137","45_49",8146
"E07000137","50_54",10045
"E07000137","55_59",11633
"E07000137","60+",54767
"E07000137","60_64",11608
"E07000137","65_69",11458
